arg-id,x,y,probability,cluster-id
A98_3,-0.8341267,6.8931026,0.0,3
A98_4,-1.1844664,7.321876,0.33584378911992185,3
A98_5,3.4008677,5.229424,1.0,3
A98_6,1.5375736,6.6231856,0.6351427163496728,3
A98_7,1.3594866,2.1476147,0.5281256959232361,2
A98_8,2.1281908,8.371878,1.0,3
A98_9,0.29543003,7.440536,0.9702119958323429,3
A99_0,0.44867042,10.694267,0.0,4
A99_1,-0.8228196,4.7141557,0.846532761204081,0
A99_2,-1.2452868,7.040824,0.0,3
A99_3,-1.682862,9.310693,0.4914654985219039,3
A99_4,5.516893,4.411672,1.0,1
A99_5,1.8580986,2.5169315,0.0,2
A100_0,5.910365,3.714149,1.0,1
A100_1,6.981113,5.243824,0.0,1
A100_2,-1.362082,9.78568,0.6612671115083208,3
A100_3,1.6355586,1.9553168,1.0,2
A100_4,3.2376716,6.8673024,1.0,3
A101_0,0.30776653,10.440167,1.0,4
A101_1,-2.3663914,9.223477,1.0,3
A101_2,1.8167125,1.7792934,0.5069771079379873,2
A101_3,1.5899777,2.4400077,1.0,2
A101_4,-1.5089948,4.7986712,0.2877188354056633,0
A101_5,-2.0594835,6.8241305,0.0,3
A102_0,3.1679118,10.12647,0.0,3
A102_1,0.4272839,11.291118,1.0,4
A103_0,-1.063327,3.781562,1.0,0
A103_1,-1.2643194,9.214589,0.5846367652274477,3
A103_2,4.762998,3.1971984,0.7978838656363441,1
A103_3,5.596772,4.8725414,1.0,1
A104_0,-1.8859782,6.990862,1.0,3
A104_1,5.783961,4.078811,0.0,1
A104_2,6.6379676,3.883847,0.6392409861121802,1
A104_3,6.8797817,4.5468774,0.0,1
A105_0,-1.9513392,10.03429,1.0,3
A105_1,0.9776251,10.898506,0.0,4
A105_2,5.5230875,4.884816,0.7485536898762485,1
A105_3,4.861231,3.1397538,0.0,1
A105_4,3.6459968,4.997701,1.0,1
A105_5,1.0818145,4.051023,1.0,3
A106_0,1.3461026,5.3326383,0.0,3
A106_1,7.898939,3.1992528,0.0,1
A106_2,-1.7232974,9.351459,1.0,3
A106_3,1.677353,8.489028,0.4816807163549859,3
A106_4,2.1443138,4.9531655,1.0,3
A107_0,2.1143079,5.7448134,1.0,3
A107_1,2.5527418,8.286321,1.0,3
A107_2,7.3006334,4.8135962,0.0,1
A107_3,-1.0843871,4.1496696,1.0,0
A107_4,2.739707,7.371923,1.0,3
A107_5,1.82408,2.3899822,1.0,2
A107_6,1.1720856,10.881703,0.9222066004393008,4
A107_7,0.26084778,6.8516555,0.24345650040893663,3
A107_8,1.2687795,4.7329044,1.0,3
A108_0,0.28414539,10.607422,0.0,4
A108_1,5.697123,2.717377,1.0,1
A108_2,5.363712,4.051209,1.0,1
A108_3,6.3544173,4.2484016,1.0,1
A108_4,1.3914324,2.5553894,1.0,2
A109_0,2.0441282,8.874131,1.0,3
A109_1,6.5407166,5.1758246,1.0,1
A109_2,-0.6965863,7.2796383,1.0,3
A109_3,-1.2887098,10.505745,1.0,4
A109_4,-0.90866685,4.4699063,0.0,0
A109_5,-1.8171722,4.598715,0.6997968605170433,0
A109_6,5.412328,4.0422893,1.0,1
A109_7,5.170162,4.0524006,0.0,1
A109_8,2.1712697,8.734395,1.0,3
A110_0,1.5996299,5.3917375,1.0,3
A110_1,6.7330575,4.6292715,1.0,1
A110_2,5.9678416,3.6532488,1.0,1
A110_3,5.0655813,3.8071222,1.0,1
A110_4,-0.9167539,4.436327,1.0,0
A111_0,-0.6190548,4.82789,1.0,0
A111_1,-0.85482955,4.0636983,0.0,0
A111_2,-0.14066197,10.682801,0.0,4
A111_3,-1.0783702,4.9601216,0.0,0
A111_4,-1.8461949,4.591445,0.8048328629744589,0
A111_5,0.17062898,10.48474,1.0,4
A111_6,-1.3199904,3.7553957,0.9489730636380288,0
A111_7,6.9150696,4.7694874,0.9006348555587957,1
A111_8,-2.213136,9.370633,1.0,3
A111_9,1.7249175,2.2811303,1.0,2
A111_10,7.161046,4.717614,0.6244897779140701,1
A111_11,1.2243193,4.913289,1.0,3
A112_0,6.7244234,4.9479246,0.0,1
A112_1,-1.4600008,7.1416483,0.0,3
A112_2,-1.3846691,9.583254,1.0,3
A112_3,-0.05656379,11.585616,1.0,4
A113_0,4.5378337,7.178241,1.0,3
A113_1,-1.987706,6.944556,1.0,3
A113_2,2.4745915,3.6013699,0.0,3
A114_0,1.268511,6.613296,0.0,3
A114_1,0.9356485,6.642765,0.0,3
A114_2,0.1892834,6.3380446,0.6538507084321445,3
A114_3,2.159197,4.959064,0.7428719763093283,3
A115_0,-0.6133643,8.892939,1.0,3
A115_1,1.6370018,7.0489383,0.0,3
A115_2,4.633298,3.3191826,0.6499847704194123,1
A115_3,7.997761,3.1713886,0.5884432283547116,1
A116_0,1.5136799,6.5313745,0.4926961918763036,3
A116_1,2.8882356,10.223504,1.0,3
A116_2,-0.6375427,7.4362607,0.0,3
A117_0,-0.36303312,11.227274,0.0,4
A117_1,1.4566607,10.846489,0.0,4
A117_2,1.187159,10.470689,1.0,4
A117_3,6.550031,4.6698627,0.0,1
A117_4,6.6609507,3.481572,1.0,1
A117_5,-0.7894499,4.7847753,0.939464341811068,0
A118_0,6.876618,4.9542675,1.0,1
A118_1,-0.96111614,11.20749,0.05614417016005801,4
A118_2,0.4362578,7.371843,0.0,3
A118_3,1.8793762,7.1084394,0.0,3
A118_4,-1.6734107,8.545607,0.0,3
A118_5,-2.1309328,5.6459765,0.31502786527116705,0
A118_6,-1.157755,10.701558,1.0,4
A118_7,-0.69442517,9.531031,1.0,3
A118_8,-0.7372866,5.6436753,0.46028859507897235,0
A118_9,-1.5357841,4.3709736,0.0,0
A118_10,-1.2993432,6.21884,1.0,3
A118_11,4.973474,3.8585908,1.0,1
A118_12,3.9541779,4.645187,1.0,1
A118_13,4.334671,4.000741,0.9029394362799794,1
A118_14,5.5442753,3.6834817,0.8385475465042674,1
A118_15,3.4207675,7.060434,1.0,3
A118_16,1.6529084,5.55907,0.0,3
A119_0,-1.4831338,9.841671,1.0,3
A119_1,-0.32379168,3.8424838,0.9724688077772449,0
A119_2,3.2379696,5.96152,1.0,3
A119_3,4.413954,3.6799676,1.0,1
A120_0,0.28188235,6.373231,0.0,3
A120_1,1.5728356,2.4038763,1.0,2
A121_0,1.824691,6.775523,0.44300757995445383,3
A121_1,3.9430223,7.2963624,0.6114533947254709,3
A121_2,-1.3576815,4.1373835,0.0,0
A121_3,-1.1538575,7.064703,1.0,3
A121_4,-0.21915187,3.3905957,0.0,0
A121_5,1.9279617,4.4901633,0.8206949794943716,3
A122_0,4.979006,3.3929274,1.0,1
A122_1,0.7908263,11.148557,1.0,4
A122_2,3.4308949,7.046697,1.0,3
A123_0,6.285436,4.0815754,1.0,1
A123_1,-2.3545203,9.322902,1.0,3
A123_2,5.4732857,5.0439816,0.0,1
A124_0,0.106812336,11.482098,0.6243975062131808,4
A124_1,6.3146944,4.7707057,1.0,1
A124_2,-0.9263657,9.303524,1.0,3
A124_3,2.3517995,3.832771,1.0,3
A125_0,-1.435367,3.9042244,0.0,0
A125_1,-1.5251448,9.710113,0.6963691915227903,3
A125_2,-1.8573812,4.549604,0.0,0
A126_0,-0.20424637,6.5986943,1.0,3
A126_1,-1.7614915,10.024736,1.0,3
A126_2,6.3551283,4.25008,1.0,1
A126_3,0.83540255,8.137398,1.0,3
A127_0,2.0256598,2.0773368,0.0,2
A127_1,5.2730165,3.759374,1.0,1
A127_2,-1.2296948,4.3099794,0.0,0
A127_3,-1.5369531,5.0469832,0.7162991669321448,0
A127_4,-1.4527569,5.0385313,0.9871002034279199,0
A127_5,2.0250757,2.3263993,0.0,2
A128_0,5.7121263,4.892237,1.0,1
A128_1,6.6452775,4.922983,0.0,1
A128_2,5.3097153,4.006898,1.0,1
A129_0,2.0373402,2.6686327,0.0,2
A129_1,6.9818373,4.3338294,0.0,1
A129_2,1.6303369,2.80779,1.0,2
A129_3,-0.7097294,11.244025,0.0,4
A129_4,-0.36082858,5.122149,1.0,0
A129_5,1.4541805,4.520828,0.0,3
A130_0,2.2750964,6.751214,0.5490855795134071,3
A130_1,-0.51004416,9.658758,0.6962569103393115,3
A131_0,0.31260085,7.3542285,1.0,3
A131_1,-1.2677886,5.356846,1.0,0
A131_2,0.95205617,9.060705,1.0,3
A131_3,0.17527418,11.102389,0.9540559955282564,4
A131_4,-1.816827,4.5558667,1.0,0
A131_5,-2.1231277,7.885544,1.0,3
A131_6,-2.034101,8.050804,1.0,3
A131_7,6.819762,3.9264364,0.0,1
A131_8,5.23047,5.2651496,0.5507482845779196,1
A131_9,4.3633714,4.456096,0.38046155400343845,1
A131_10,5.803829,5.064908,0.0,1
A131_11,-0.45685136,10.353499,0.0,3
A132_0,5.960145,3.7408125,1.0,1
A132_1,7.230592,4.7713323,1.0,1
A132_2,-1.229651,7.3330946,0.3366871265824009,3
A132_3,-2.254622,8.212235,0.3566150003012684,3
A132_4,2.8222947,10.240402,0.4181517082902017,3
A133_0,0.5789073,10.446686,0.0,4
A133_1,0.9202307,10.71707,1.0,4
A133_2,-0.11837543,5.5979085,0.0,0
A133_3,-1.7456347,9.316095,1.0,3
A133_4,0.35097897,10.576249,0.0,4
A134_0,1.6925747,3.1734056,0.0,2
A134_1,1.6559886,1.6138113,1.0,2
A134_2,-0.35226285,9.434786,1.0,3
A134_3,4.063425,4.328617,1.0,1
A134_4,-1.0895641,4.294697,1.0,0
A134_5,2.4896324,2.5304031,0.0,2
A134_6,6.2313547,3.194889,0.9153906427551072,1
A134_7,5.3476286,5.5791636,0.8724049004715444,1
A134_8,6.1164484,3.5235329,0.0,1
A134_9,5.9230595,3.164128,1.0,1
A134_10,3.3102062,7.0249643,0.0,3
A135_0,0.08800456,11.611124,0.0,4
A135_1,-0.08421411,11.63553,0.7926389147534676,4
A135_2,4.9845223,2.9335732,0.6212775765727251,1
A135_3,-1.2368901,7.388132,1.0,3
A135_4,-2.2520933,9.43139,1.0,3
A136_0,2.1867087,8.502097,0.22491099239306467,3
A136_1,0.27680162,10.464551,0.7001591706062086,4
A136_2,6.0555305,4.940279,1.0,1
A136_3,-0.10945324,7.5756297,0.0,3
A136_4,3.3879867,7.1457505,0.0,3
A137_0,2.2624323,7.5036826,0.0,3
A137_1,4.9235187,4.5086584,1.0,1
A137_2,1.3063575,2.941215,0.0,2
A137_3,4.519162,7.1470013,1.0,3
A137_4,1.8494511,2.2998564,1.0,2
A137_5,6.8874974,3.8244488,0.8756683162794298,1
A138_0,-1.8485972,6.9461393,0.9417213607511292,3
A138_1,5.5807247,4.814812,1.0,1
A138_2,4.965201,3.8765843,1.0,1
A138_3,6.298357,4.0798335,1.0,1
A138_4,3.461667,7.1242056,1.0,3
A138_5,-0.3522172,10.459419,0.0,4
A138_6,-0.12752436,11.510768,0.0,4
A139_0,0.056401253,11.289598,0.0,4
A139_1,0.08603392,11.557094,1.0,4
A139_2,-1.7400792,4.7168493,0.0,0
A139_3,2.3734994,6.2026234,1.0,3
A140_0,2.2453923,6.5224643,0.7742920095932248,3
A140_1,2.0715382,8.806812,1.0,3
A140_2,-1.7912905,9.309026,1.0,3
A140_3,3.392647,5.46731,0.1596242268932941,3
A141_0,-1.5632741,9.807168,0.6946803183274584,3
A141_1,6.32247,4.806621,0.0,1
A141_2,8.0171995,3.1893976,1.0,1
A141_3,-0.9266002,4.3367124,1.0,0
A141_4,-1.6242259,4.6741014,0.0,0
A141_5,1.3078269,2.1781113,1.0,2
A141_6,2.9206345,6.0532503,1.0,3
A141_7,-0.6863676,5.7643723,0.3996727869464286,0
A142_0,1.7129441,8.524086,1.0,3
A142_1,0.20097324,11.369981,1.0,4
A142_2,1.3176588,2.2001793,1.0,2
A142_3,-1.2842344,4.0198884,0.23033783317077677,0
A142_4,-1.9454851,8.062645,1.0,3
A142_5,3.3738072,1.5557878,0.45213321034162796,6
A142_6,6.971456,4.974195,1.0,1
A142_7,5.163242,5.280628,1.0,1
A142_8,5.5900645,4.1012383,0.0,1
A143_0,2.6259954,5.727811,0.0,3
A143_1,-1.8349317,7.0306234,0.9008227760199884,3
A143_2,-1.3757256,9.509554,1.0,3
A143_3,5.714277,4.9343743,1.0,1
A143_4,6.61037,3.8771794,1.0,1
A143_5,5.5571346,3.7955072,1.0,1
A143_6,1.9971122,1.7739835,0.0,2
A143_7,1.6430161,2.6698198,0.0,2
A144_0,6.9688354,5.443182,1.0,1
A144_1,7.2583284,3.6820107,1.0,1
A144_2,1.2646009,10.565556,1.0,4
A144_3,1.2623595,5.674525,1.0,3
A145_0,2.1946836,6.771514,1.0,3
A145_1,-0.9644164,7.1300564,1.0,3
A145_2,-0.18027064,9.441125,0.0,3
A145_3,1.1455079,7.4810658,0.15117874177842144,3
A145_4,1.1945003,2.269483,0.0,2
A146_0,-0.55862546,6.54116,0.0,3
A146_1,7.1533475,4.8004136,0.0,1
A146_2,8.016558,3.2358592,0.5730084244502108,1
A146_3,1.6572212,2.9184196,1.0,2
A146_4,5.473745,2.714046,0.0,1
A146_5,5.5286303,3.6811056,0.6931141198603505,1
A146_6,5.802905,2.900572,1.0,1
A147_0,-0.6787593,7.023489,0.0,3
A147_1,-0.8047089,3.4137259,0.8381314563145531,0
A147_2,4.7822647,3.6434786,0.0,1
A147_3,5.3201685,3.5724492,1.0,1
A148_0,-0.076556675,8.8141985,1.0,3
A148_1,0.07399961,4.9001803,0.8051461912636388,0
A148_2,-0.45853528,5.060025,0.7551743310707596,0
A148_3,5.4855323,3.7621326,0.8028926191952623,1
A149_0,1.9708326,5.990196,1.0,3
A149_1,-0.09374851,10.320551,1.0,4
A149_2,0.37645176,10.507341,0.8787312013543557,4
A149_3,0.14945728,10.661716,1.0,4
A149_4,-2.0015228,9.377488,0.8754450276588234,3
A149_5,-0.96137637,6.8317223,0.0,3
A149_6,1.4217196,10.928362,0.0,4
A149_7,7.143121,4.8194437,0.0,1
A149_8,7.4035125,3.082205,0.9104844931472702,1
A149_9,6.308169,3.2517595,0.8564865660409036,1
A149_10,5.3092895,3.1576462,1.0,1
A150_0,0.39368945,10.903484,0.0,4
A150_1,5.3332353,4.1815,1.0,1
A150_2,6.566528,4.019231,0.9177869142675217,1
A150_3,1.8161819,2.4350383,0.0,2
A151_0,1.7348293,2.0251174,0.5688439508627599,2
A151_1,1.9926541,2.5128565,0.6260246232268736,2
A151_2,1.8371232,5.231423,1.0,3
A151_3,5.304296,4.166212,1.0,1
A151_4,2.0927913,4.990744,0.4264504574109606,3
A152_0,-1.9082489,10.027467,1.0,3
A152_1,0.77683485,11.083485,0.8736641166038829,4
A152_2,3.5211747,5.1553326,0.5158003282005508,1
A152_3,1.7320958,10.819325,1.0,4
A153_0,7.7185106,3.3419063,0.0,1
A153_1,-1.5203007,6.983669,0.7521912910932054,3
A153_2,-1.1414841,8.073085,1.0,3
A153_3,0.98857075,9.031962,1.0,3
A153_4,-0.9625972,4.0262103,1.0,0
A153_5,2.1246736,4.950471,0.8156456393548454,3
A154_0,1.6632131,6.370387,1.0,3
A154_1,2.8427832,10.265332,0.6112316341097385,3
A154_2,-2.4709358,9.082562,1.0,3
A155_0,-0.8450391,3.4876866,1.0,0
A155_1,-1.0656935,4.1189976,1.0,0
A155_2,-1.4006809,4.849351,1.0,0
A155_3,-1.3816954,9.14696,1.0,3
A155_4,6.869283,4.975263,1.0,1
A155_5,-0.15027829,7.143006,0.4587692276099339,3
A155_6,2.0058138,4.4430914,1.0,3
A155_7,3.13341,5.5221057,0.0,3
A156_0,1.7901007,6.615836,0.2824356727750349,3
A156_1,4.3797164,9.865247,1.0,7
A156_2,-1.2858273,6.332944,1.0,3
A156_3,-1.4599926,5.0452094,1.0,0
A156_4,2.507274,2.902074,1.0,2
A156_5,1.627922,6.8174543,1.0,3
A157_0,-0.5256638,4.810417,0.47944681111838694,0
A157_1,-0.5676755,4.863222,0.7845584586503755,0
A157_2,-0.95326364,5.82645,0.13997718712827478,0
A157_3,5.2363334,5.135928,0.0,1
A157_4,0.0122156,11.423803,0.8638029427113586,4
A157_5,0.1561685,11.407673,1.0,4
A158_0,6.5000877,4.93947,1.0,1
A158_1,5.984501,5.2866783,1.0,1
A158_2,4.2977643,4.737933,0.9923416577175519,1
A158_3,-1.644691,5.3818793,0.0,0
A158_4,-0.7252286,9.908801,1.0,3
A158_5,0.12672883,10.683072,1.0,4
A159_0,-0.021000467,7.957799,0.6540486412035362,3
A159_1,0.16173331,7.382782,0.2906632038546877,3
A159_2,0.94115555,8.631785,1.0,3
A159_3,-2.025796,8.039129,1.0,3
A159_4,1.2515773,10.527416,1.0,4
A159_5,6.477306,4.736753,0.0,1
A159_6,5.112616,5.1322007,0.9922056732387314,1
A159_7,2.353636,1.8946831,0.8094355189046221,2
A159_8,0.9719944,8.977414,1.0,3
A160_0,1.3272934,5.08646,0.6366802086542205,3
A160_1,1.7737242,2.3019986,0.5543789051964179,2
A160_2,6.5151315,4.908498,1.0,1
A160_3,-0.7184729,9.04862,1.0,3
A161_0,1.9137826,2.4195168,1.0,2
A161_1,6.014194,4.9319735,1.0,1
A161_2,6.556057,5.7147326,1.0,1
A161_3,-0.18806796,6.7906613,1.0,3
A161_4,1.6400847,9.2015915,0.7129854796282444,3
A162_0,0.31782466,8.169208,0.5227641368727983,3
A162_1,2.1759372,2.368746,1.0,2
A162_2,1.842056,2.2847354,0.9158593167746829,2
A162_3,2.125687,2.4153423,1.0,2
A162_4,3.543869,4.229087,0.0,1
A163_0,0.45189458,9.714229,1.0,3
A163_1,0.57725525,6.20372,0.6847376009828281,3
A163_2,2.3838022,3.7765338,1.0,3
A164_0,2.1658378,5.5861683,0.5019826322695411,3
A164_1,2.9294298,5.529099,1.0,3
A164_2,-0.83106524,3.451615,1.0,0
A164_3,0.10027448,10.531593,1.0,4
A164_4,-1.6885275,4.596814,1.0,0
A164_5,1.3879223,2.515651,1.0,2
A164_6,-1.1031888,9.569304,0.0,3
A164_7,5.581613,5.3079095,0.0,1
A164_8,3.4084094,7.0440855,0.8327582681177831,3
A164_9,4.3255224,3.8244576,0.8622293896755386,1
A164_10,1.5099555,5.08555,1.0,3
A165_0,4.4165497,4.972067,1.0,1
A165_1,1.9039416,2.3914413,1.0,2
A165_2,0.30988213,11.261807,0.0,4
A165_3,0.11647266,11.441602,0.6243975062131808,4
A165_4,-1.6600217,9.429254,1.0,3
A165_5,6.3017306,5.230975,1.0,1
A165_6,-0.9097212,3.7230263,1.0,0
A165_7,2.3216038,8.037502,0.0,3
A165_8,1.0905902,4.4594684,1.0,3
A166_0,5.0145607,4.4836264,1.0,1
A166_1,3.344151,5.4597454,0.10725161193127805,3
A166_2,5.5291753,3.8076656,1.0,1
A166_3,5.2705116,5.286912,0.5507482845779196,1
A166_4,1.7774385,2.4391408,0.0,2
A166_5,-0.69266117,3.914072,1.0,0
A166_6,3.09955,6.757336,1.0,3
A167_0,-0.061209016,11.632154,1.0,4
A167_1,1.1665778,10.711551,0.0,4
A167_2,2.7849436,10.065873,0.1191694413598512,3
A167_3,2.4396777,6.1702714,1.0,3
A168_0,2.0276449,6.431379,0.46945270876507306,3
A168_1,-1.999287,9.950007,0.0,3
A168_2,1.513691,9.417213,0.0,3
A168_3,5.6615252,2.77065,0.0,1
A168_4,1.8968673,5.252673,0.0,3
A169_0,2.3504462,5.540409,1.0,3
A169_1,1.62375,2.0402222,1.0,2
A169_2,-1.3303325,3.707991,0.6326013037115128,0
A169_3,-1.3223472,4.53037,0.0,0
A169_4,-1.4181949,6.6226425,1.0,3
A169_5,-1.5465875,7.005706,1.0,3
A169_6,-2.0706584,6.933716,1.0,3
A169_7,-0.8519893,8.180437,0.0,3
A169_8,6.0257025,2.8541126,0.0,1
A169_9,6.645009,3.3884819,0.43602229463835374,1
A169_10,5.4263606,3.7737472,0.7391567144761105,1
A169_11,5.565534,2.90136,0.0,1
A169_12,5.8113327,4.6918817,1.0,1
A169_13,4.6107397,3.617453,1.0,1
A169_14,4.1491227,4.299041,0.6236050488916002,1
A169_15,1.6469672,1.9815171,1.0,2
A169_16,3.3414042,5.1541004,1.0,1
A169_17,0.9595753,8.626603,1.0,3
A169_18,0.23781282,8.243642,1.0,3
A170_0,1.7143537,6.0761404,1.0,3
A170_1,6.968601,4.7935557,0.6796200879264573,1
A170_2,5.4603033,3.8443189,1.0,1
A170_3,5.331854,2.9722586,0.5548070076056277,1
A171_0,2.2766452,8.589789,1.0,3
A171_1,4.0098157,4.5604296,0.5379315910369331,1
A171_2,7.023499,4.9095283,0.6623328893904842,1
A171_3,6.5150127,4.299691,0.25581558093715506,1
A171_4,7.4057603,3.1276917,1.0,1
A171_5,6.665953,3.4600308,1.0,1
A171_6,7.4051313,3.1381853,1.0,1
A171_7,7.0465894,3.2062128,0.906818636251169,1
A171_8,6.7311387,3.4515,0.7533057440898078,1
A171_9,7.0365353,3.4047236,0.0,1
A171_10,6.8320637,4.8647656,0.9963237080251296,1
A171_11,7.101263,3.1615615,1.0,1
A171_12,6.0427623,4.3046618,1.0,1
A171_13,7.3556895,3.1563437,0.7872558892287632,1
A171_14,7.4233084,3.290585,0.0,1
A171_15,2.401015,8.465531,0.0,3
A172_0,5.1861506,5.288279,1.0,1
A172_1,-2.3131478,9.380412,0.8805221511155179,3
A172_2,2.5138934,5.6635847,0.0,3
A173_0,1.6542151,6.841031,1.0,3
A173_1,0.2463481,8.634858,0.5869990995877886,3
A173_2,-0.33783677,9.409048,1.0,3
A173_3,-0.13545176,9.892705,0.0,3
A173_4,-1.9759153,8.158708,1.0,3
A173_5,-0.5362238,9.329898,0.0,3
A173_6,-1.5582497,6.9816403,1.0,3
A173_7,-0.0052764453,8.681631,1.0,3
A173_8,1.4763653,3.3464243,0.0,2
A174_0,1.7155191,1.757587,1.0,2
A174_1,2.5641143,2.9227912,1.0,2
A174_2,5.6661425,4.899428,1.0,1
A174_3,5.209337,5.1585035,1.0,1
A174_4,0.17759043,10.69061,0.813725935113927,4
A174_5,-0.47804466,6.5022664,0.9110055639574081,3
A175_0,-0.37274805,6.5768747,0.9476612869277372,3
A175_1,6.510531,4.34106,0.0,1
A175_2,-0.3293057,5.1134577,0.968384002730153,0
A175_3,1.0705614,6.6188664,0.0,3
A175_4,1.6105251,5.448091,1.0,3
A176_0,2.2678845,5.511849,0.7253840250680664,3
A176_1,0.3399779,10.342305,0.48435547800731776,4
A176_2,0.77215374,9.540144,1.0,3
A176_3,-0.3393215,7.9406095,0.0,3
A176_4,5.9298425,3.1137362,1.0,1
A176_5,6.3985815,4.5742116,1.0,1
A176_6,5.909857,5.42416,0.0,1
A177_0,1.8629348,5.5755043,0.8807979944559519,3
A177_1,5.8662033,4.6012006,0.5027803621060605,1
A177_2,8.047921,3.2020376,0.9484143161571381,1
A177_3,1.7483572,2.2870836,1.0,2
A177_4,1.8318397,8.899677,1.0,3
A178_0,-0.8291306,3.784587,1.0,0
A178_1,1.7307673,2.7574005,1.0,2
A178_2,-1.3108453,9.186719,0.6805958322337365,3
A178_3,-0.49759334,7.0524955,0.0,3
A178_4,7.9490204,3.22899,0.9933329168989434,1
A179_0,-1.890671,8.157127,1.0,3
A179_1,-2.3678856,9.255891,0.0,3
A179_2,5.858354,3.815145,1.0,1
A179_3,3.4617527,7.038959,0.538689227228658,3
A180_0,-0.23131487,9.254059,1.0,3
A180_1,-0.096764006,10.020536,1.0,3
A180_2,6.532774,4.5464344,0.0,1
A180_3,-1.8777572,9.744435,0.0,3
A180_4,-1.7821083,6.9667277,0.8374238155221962,3
A180_5,4.0424337,4.2293015,1.0,1
A181_0,0.7546013,11.33575,1.0,4
A181_1,-0.28642848,8.400994,1.0,3
A182_0,4.6282864,7.0618534,0.47047799649942657,3
A182_1,6.399866,5.2403617,1.0,1
A182_2,1.8428905,2.2657259,0.47425628547354526,2
A182_3,3.326311,4.6089354,0.8217620546906884,1
A182_4,2.2669287,8.603449,1.0,3
A182_5,-0.065664195,11.609359,1.0,4
A182_6,-0.0054838136,10.349859,0.0,4
A182_7,6.3970165,4.772262,1.0,1
A182_8,0.26326218,8.294788,1.0,3
A183_0,-0.9492312,4.0623612,0.9022460764059886,0
A183_1,0.20492317,11.365158,0.9623650877270591,4
A183_2,-1.7545261,9.510578,0.0,3
A183_3,1.3242772,2.2017972,1.0,2
A184_0,0.04395047,11.362512,1.0,4
A184_1,-1.1690637,9.179458,0.0,3
A184_2,-0.57774514,10.162976,1.0,3
A184_3,6.8928223,4.9570336,1.0,1
A185_0,3.3804026,6.8573594,0.0,3
A185_1,4.6646643,6.7041373,0.45225290995924383,3
A185_2,5.9679546,3.7171607,1.0,1
A185_3,7.211609,3.7376628,0.0,1
A185_4,3.2090602,6.83934,1.0,3
A186_0,2.2565963,6.75849,0.8400671764750552,3
A186_1,0.5742624,11.143104,0.0,4
A187_0,2.2051263,8.422247,0.8392270623551641,3
A187_1,-0.86423504,11.311509,0.0,4
A187_2,6.3255377,4.806895,0.0,1
A187_3,7.527585,3.1047466,1.0,1
A187_4,1.4556931,2.3067596,0.9070798594278526,2
A187_5,1.4343045,5.0686245,1.0,3
A188_0,5.862103,2.6181428,1.0,1
A188_1,7.456476,3.112082,1.0,1
A188_2,4.737771,3.136927,0.0,1
A188_3,3.3741612,1.5369543,1.0,6
A188_4,-2.0059261,8.102258,1.0,3
A188_5,1.1859584,10.565938,0.9479642946466107,4
A188_6,1.6117272,6.7556605,0.7387058901097998,3
A189_0,-1.1929932,4.0611625,0.0,0
A189_1,-0.18547133,10.36165,0.0,4
A189_2,1.2658447,10.905908,1.0,4
A189_3,1.6103586,5.086334,1.0,3
A190_0,-0.9983703,3.655959,0.9065885318720089,0
A190_1,2.719428,10.955023,0.12279053495292039,5
A190_2,6.4456,5.023043,1.0,1
A190_3,7.5243826,3.0817118,1.0,1
A191_0,-0.011490347,11.632725,0.43097994969492187,4
A191_1,5.3867636,3.1746738,1.0,1
A191_2,4.345492,3.878045,1.0,1
A191_3,-1.5195494,9.116265,0.5290948891735987,3
A191_4,0.1478554,10.873293,0.0,4
A191_5,3.361658,1.5405124,0.8124935120068593,6
A191_6,1.7159765,2.4357944,1.0,2
A192_0,-1.8665009,5.651228,1.0,0
A192_1,-1.9512835,5.59943,0.944397752484703,0
A192_2,-0.9481022,4.8032904,0.0,0
A192_3,1.7021006,1.7386824,1.0,2
A193_0,1.5543009,10.883049,1.0,4
A193_1,-0.84719455,9.650254,0.975568712764271,3
A193_2,0.218879,8.672281,1.0,3
A193_3,-0.8394176,3.4967995,0.8418668548807088,0
A193_4,0.11484543,7.5429077,1.0,3
A193_5,2.1932642,2.3495867,1.0,2
A193_6,7.2317643,3.6738443,0.6355209454466396,1
A193_7,7.275431,3.6837618,0.71198184948381,1
A194_0,2.2676337,6.7611074,1.0,3
A194_1,3.3911626,5.563523,1.0,3
A194_2,-2.2322018,7.882815,1.0,3
A194_3,-1.6371636,9.142763,0.0,3
A194_4,-1.396445,6.2515206,0.5523240534897628,3
A194_5,-2.2146618,7.8401337,1.0,3
A194_6,1.5011595,6.591432,0.5001963196190838,3
A194_7,-2.3876677,5.574074,1.0,0
A194_8,-1.1869175,5.3462605,0.2739074772248507,0
A195_0,1.7607609,5.4338446,1.0,3
A195_1,-1.7239286,9.438703,1.0,3
A195_2,5.5859156,4.9273944,1.0,1
A195_3,5.608317,4.002982,0.0,1
A195_4,6.6031737,5.461137,0.0,1
A195_5,-0.60400116,3.2918892,0.0,0
A196_0,1.6955078,10.77859,0.5691814112023548,4
A196_1,-0.24316087,9.818342,0.0,3
A196_2,6.391041,4.7820234,0.96148479553573,1
A196_3,6.60498,3.8504164,1.0,1
A196_4,6.6053596,3.8562672,1.0,1
A196_5,-0.33688316,9.652932,0.0,3
A196_6,-1.0591959,6.881045,1.0,3
A196_7,1.2809224,4.9421215,1.0,3
